index,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,time_signature,duration_ms
"it was a pleasure then, nico",-0.7678871334650359,-1.861887974626277,-2.039899216632144,-0.8152222644631891,-1.557040739501983,0.570690873761352,-0.32897997939165124,2.270921750078488,2.243566711718554,-0.48926542046391075,-2.0079222215662775,-2.7611663386520493,2.7638902291456175
"chelsea girls, nico",-0.739697807125841,-1.4033998286203047,-2.0948274385330254,0.5944261266209453,-1.6925239243388899,-1.7522621194362638,-0.28368030225266033,2.3422223470803654,-0.40575772753019645,-0.451963360518281,-1.5303540954485915,0.23124768086210987,2.351023135898165
"jack & jane, the velvet underground",-0.10187058076368183,2.0699952168794855,0.0015996973506311567,-0.25136290802953537,0.2395034101161747,0.570690873761352,-0.3101051139170717,-0.4135457270421895,-0.4174194251904372,-0.8498519999383323,1.5271980976421047,0.23124768086210987,-0.700839658754248
"wordless, the velvet underground",-1.1988760521721094,0.6181160878605733,-0.4881769479322319,-1.3790816208968428,-0.0831639792116439,0.570690873761352,-0.5082912014001572,1.5900010487105602,-0.4144947578146084,-0.3214061507085766,-0.43410004968595606,0.23124768086210987,-0.6325647656722186
"send no letter, the velvet underground",1.9409462457202435,-0.42390242578936405,0.6607383601612133,0.030566770187291505,0.35510158739384834,0.570690873761352,0.3127654467440539,-0.8677305299441475,-0.4174240953179834,-0.8131716409917964,1.439497773981094,0.23124768086210987,-0.5213716357838953
"caroline, the velvet underground",1.3084351206031921,1.097444604139544,0.34032373240606895,0.3124964484041184,0.37419119465071143,0.570690873761352,1.5471816487815577,-0.3137248912395614,-0.4174330463957804,-0.5390015003914173,0.9930233989795846,0.23124768086210987,-0.949194397612211
"mean old man, the velvet underground",-0.07452063883160934,1.6601346015105105,0.4272934170824658,-0.8152222644631891,-0.02059248875859101,0.570690873761352,-0.34030489867639896,-0.981811485147151,-0.4174330463957804,0.5924943179593535,0.9890370206313563,0.23124768086210987,-0.7452534624186283
"little jack, the velvet underground",-0.7195875557051993,0.8334665806815604,0.7751721557880507,1.158285483054599,0.46009442730659733,0.570690873761352,-0.41580436057471726,-0.3600702792907816,-0.4173998690313373,1.8669813661017054,0.7179632929518684,0.23124768086210987,-0.3609381000982769
"crash, the velvet underground",-0.9147444303611648,1.3892097879615266,-1.682865774276412,-0.8152222644631891,-1.4706072399778511,0.570690873761352,-0.41580436057471726,1.3654041681546472,-0.41738391276222103,-0.8902625648794313,1.3717293420612222,0.23124768086210987,-1.7667709466993735
"new age, the velvet underground",-1.5059508477777328,-1.0421667438883266,-0.9504894822646542,-1.3790816208968428,-0.7788741103506709,0.570690873761352,-0.39126703545776376,0.8199546010902866,-0.41582769005176257,0.5924943179593535,-0.9204382081697433,0.23124768086210987,1.7816427049415924
"sweet jane - live from the matrix, san francisco, ca / 1969, the velvet underground",-1.2997770527782841,0.40971238513058567,-1.4265340720722968,-0.8152222644631891,-1.733354473193848,0.570690873761352,-0.22328073273400567,-0.25668441363805955,-0.3026257442175386,2.1032277457573603,0.024333460360236998,0.23124768086210987,0.014007309255124847
"waiting for the man, the velvet underground",-0.5589853391424404,-0.3683281050613674,-0.7078898355357591,-0.8152222644631891,-1.1633175898291725,0.570690873761352,-0.4686539839035401,1.9928494217711674,-0.34008405891128696,-0.290321100753885,0.4508759436206079,0.23124768086210987,2.0901260295257966
"ocean, the velvet underground",0.8083718600600046,-1.1533153853443199,-2.0582086239324378,0.5944261266209453,-2.6761689649356084,0.570690873761352,-0.4611040377137082,2.021369660571918,1.7862833894831835,-0.5265674804095406,-1.474544798573403,0.23124768086210987,0.8052981378062256
"rock and roll, the velvet underground",0.3670655080153836,-0.3891684753343661,-1.4723075903230316,-1.3790816208968428,-2.0857168071434544,0.570690873761352,-0.3874920623628479,-0.7903693821971107,-0.41710565099592456,-0.5327844904004789,-1.558258743886186,0.23124768086210987,0.8639084965704703
"ferryboat bill, the velvet underground",-1.0662183414964674,-0.07656292123938468,0.20758052947893774,-0.5332925862463622,-2.3084288918068623,0.570690873761352,-0.3591797641509785,1.6933869143632827,-0.14014422333816237,0.07648248871147455,1.4115931255435,0.23124768086210987,-1.2253530839682323
"coney island steeplechase, the velvet underground",0.11276700700758367,0.6250628779515729,0.45018017620783324,-0.8152222644631891,-2.1177979526723494,-1.7522621194362638,-0.11380651298144422,-1.0603490927447188,3.2748865448451325,-0.45818037050921934,-0.6972010206689884,0.23124768086210987,-1.0576683150312867
"ride into the sun, the velvet underground",-1.4232365093258754,0.34719127431158936,-1.2571720545445775,-0.8152222644631891,-1.8852759309463871,0.570690873761352,-0.34030489867639896,1.3154937502533335,3.119215626637347,0.8287406976150091,1.307947288489578,0.23124768086210987,-0.3941804725348309
"we're gonna have a real good time together, the velvet underground",-1.2099978955664799,0.4722334959495819,0.24419934407952618,-0.8152222644631891,-1.54908673647829,0.570690873761352,-0.3082176273696138,0.7949993921396297,-0.4146261051518463,-0.41466130057265116,1.2322060998732502,0.23124768086210987,-0.717460844972525
"beginning to see the light - early version, the velvet underground",-0.2949289944018418,-0.37527489515236695,-0.4652901888068644,-1.3790816208968428,-0.10225358646850723,0.570690873761352,-0.42901676640692293,-0.5383217717954747,-0.4172301877304908,-0.31518914071763826,0.9451868588008508,0.23124768086210987,-0.22165777141301515
"hey mr. rain - version 2, the velvet underground",-0.46437972158968294,-1.0769006943433246,-0.43324872603134995,1.158285483054599,-0.12691099584195595,0.570690873761352,-0.35351730450860475,-1.0377824537936247,1.3581883644117732,-0.6409604642428054,-1.0719205854023985,0.23124768086210987,0.9664907869728424
"hey mr. rain - version 1, the velvet underground",2.6613129387827743,-2.4384715521792426,-0.48359959610715836,-0.25136290802953537,-0.13884200037749567,0.570690873761352,-0.03453207798821,-1.0014191493226672,2.1803254011966406,-0.265453060790132,-1.012124910178982,0.23124768086210987,0.46479608639662895
"temptation inside your heart, the velvet underground",0.8725148185042754,0.5069674464045799,-0.19064907930245545,-1.3790816208968428,-0.23349463635944434,0.570690873761352,0.30332801400676407,1.803902839716192,-0.4174330463957804,-0.2032829608807489,1.0169416690689508,0.23124768086210987,-0.9768397243828967
"guess i'm falling in love - instrumental version, the velvet underground",0.5968469894651495,0.7431583094985659,1.342763782097163,0.5944261266209453,-0.8175835917326439,-1.7522621194362638,-0.2648054367780807,-0.9486567075412782,3.0802978970854014,0.5800602979774773,1.3318655585789445,0.23124768086210987,-0.28284005197108997
"i heard her call my name - alternate take, the velvet underground",0.7400669539304136,-2.2092274791762563,1.306144967496575,-1.3790816208968428,0.2917346966384261,0.570690873761352,1.0375602809679092,-0.6987481150496985,2.7592266282818434,-0.4333123305454661,-0.3344405909802618,0.23124768086210987,0.45361332511684754
"sweet jane - live, the velvet underground",1.9967303344435885,-0.2988602041513707,-0.7170445391859062,-0.8152222644631891,-1.4369352938442166,0.570690873761352,6.549020999545143,1.326188839803615,-0.41730169905854253,3.147685424234995,0.6980314012107296,0.23124768086210987,0.2100965184437546
"heroin - live, the velvet underground",-1.0828661322377289,-1.32003834752831,-0.40120726325583606,-1.3790816208968428,-1.0726419553590707,0.570690873761352,-0.3931545220052218,-0.4171107568922834,3.4013691658889584,3.265808614062823,-1.538326852145047,0.23124768086210987,2.8844419819489358
"white light/white heat - live, the velvet underground",0.6120258574939477,-0.7434547699753447,0.546304564534376,-1.3790816208968428,-0.21838203061442726,0.570690873761352,-0.4346792260492968,-0.9846635090272261,-0.3376517008142903,1.7799432262285693,0.9611323721937624,0.23124768086210987,3.2069632409056315
"pale blue eyes - live, the velvet underground",-1.4598896284368885,-0.8337630411583393,-1.8110316253784697,0.030566770187291505,-1.9730350976411346,0.570690873761352,-0.35351730450860475,1.4901802129079325,-0.41681522743914323,2.637890604978055,-0.7251056691065828,0.23124768086210987,1.428756906744963
"i can't stand it anymore - live, the velvet underground",0.562117459620459,-0.5906253879733537,0.5142631017588616,1.440215161271426,-0.5460869551905849,0.570690873761352,0.11457935926096852,-0.8431318239784998,-0.4111089153435891,3.340412733954083,0.8056636166128793,0.23124768086210987,1.9591506289236957
"rock and roll - live, the velvet underground",0.6927466579788881,-0.4308492158803636,0.10230143750224796,0.030566770187291505,-0.4996886042190414,0.570690873761352,-0.3648422237933524,0.6666583175362509,-0.4108656795338894,3.2098555241443782,-1.0240840452236653,0.23124768086210987,1.9854363494597576
"beginning to see the light - live, the velvet underground",0.5300110060480266,-0.13213724196738139,0.6607383601612133,-1.3790816208968428,-0.0009726146334812993,0.570690873761352,-0.33086746593910926,-0.9632733299266629,-0.41549202463437707,3.010911204434353,1.1564649112569227,0.23124768086210987,1.1113568312720172
"some kinda love - live, the velvet underground",-0.3014342235570404,0.5347546067685782,-0.7216218910109796,0.5944261266209453,-0.9000400897449296,0.570690873761352,-0.03453207798821,-0.6524027269984782,-0.41717327055102116,2.5508524651049185,-0.2706585374086175,0.23124768086210987,0.04859795787434751
"i'm waiting for the man - live, the velvet underground",-0.5051598140357143,-0.2849666239693723,-0.4286713742062765,0.5944261266209453,-0.4018543670276158,0.570690873761352,-0.4044794412899696,1.354709078604366,-0.4174330463957804,3.0606472843618597,1.2680835050072998,0.23124768086210987,1.0288740530381684
"what goes on - live, the velvet underground",0.49300814343404536,-0.8268162510673397,0.9765756360912842,-0.8152222644631891,-0.05399930145810253,0.570690873761352,-0.4365667125967548,0.6345730488854057,2.185190117390634,3.6636972534828747,1.1245738844711004,0.23124768086210987,0.39424385287160457
"loulou, juliette armanet",-0.08483807216915597,0.9237748518645543,0.5508819163594496,0.030566770187291505,0.8837776550353191,-1.7522621194362638,-0.49885376866286735,-0.9322575702308464,-0.40502802010109745,-0.6900748431712179,1.3278791802307168,0.23124768086210987,-0.058505023258149
"la nuit, juliette armanet",0.9613846426083649,0.9029344815915563,-0.24099994937826386,-0.8152222644631891,0.1610239136157354,0.570690873761352,-0.2157307865441739,0.7736092130390664,-0.40770361400779376,-0.7429194280941934,0.17980221594112,0.23124768086210987,-0.42091939514910065
"petite amie, juliette armanet",0.8244600611965163,1.180806085231539,-0.4561354851567174,-1.3790816208968428,0.6059178160743054,0.570690873761352,-0.3101051139170717,0.8627349592914131,-0.41741850089436033,-0.029206681134476498,0.45884870031706343,0.23124768086210987,-0.524544050331351
"l'accident, juliette armanet",0.06995840224433945,0.06931967067160665,-1.966661587430968,1.158285483054599,-1.725135336736032,-1.7522621194362638,-0.298780194632324,2.3636125261809284,-0.41509311790646963,0.3811159782674514,-1.602108905716691,0.23124768086210987,-0.757648539257616
"la carte postale, juliette armanet",-1.380812622415895,0.6459032482245716,0.35405578788128944,0.030566770187291505,0.3993788708924068,-1.7522621194362638,-0.42146682021709114,0.6666583175362509,0.005797262481636522,-0.451963360518281,0.3552028632631419,0.23124768086210987,-0.7034115805480783
"star triste, juliette armanet",0.748006131447781,1.2919547266875324,-0.35085639318002715,0.5944261266209453,0.22067893629343435,0.570690873761352,-0.42146682021709114,1.269148362202113,-0.41681522743914323,-0.47683140048203426,-0.2945768074979841,0.23124768086210987,-0.005027178029609537
"un samedi soir dans l'histoire, juliette armanet",0.7154799856717875,1.1877528753225386,0.811790970388638,-1.3790816208968428,0.5733064036771635,-1.7522621194362638,-0.04208202417804191,-0.6987481150496985,-0.4086279100846525,-0.3462741906723298,-0.9842202617413875,0.23124768086210987,-0.39311544765104217
"a la guerre comme à l'amour, juliette armanet",-0.5055795062392756,1.5906667006005146,-0.5110637070575993,1.158285483054599,0.12761710091622436,-1.7522621194362638,-0.5233910937798207,-0.21033902558683942,-0.3831367972281276,-0.8610426179220212,0.13595205411061453,0.23124768086210987,-0.192958749810496
"cavalier seule, juliette armanet",-0.43608547219959765,1.0279767032295481,0.3128596214556285,-1.3790816208968428,1.2125431133479692,-1.7522621194362638,-0.43845419914421274,-0.4349359061427527,-0.4174330463957804,-0.850473700937426,-0.32646783428380627,0.23124768086210987,-0.8161116073464431
"à la folie - rework, juliette armanet",-0.5755631811831086,2.1464099078804817,-0.09910204280098564,0.5944261266209453,0.8957086595708589,-1.7522621194362638,-0.517728634137447,-0.37076536884106315,-0.054525218323880346,-0.5763035603370471,-0.9921930184378431,0.23124768086210987,-0.1548897752410272
"l’amour en solitaire, juliette armanet",0.1952714993576598,1.8476979339674986,-0.5293731143578932,0.030566770187291505,0.44392128782508844,-1.7522621194362638,-0.4044794412899696,0.19963940717395462,-0.41724380893583407,0.474371128131526,-0.16701270035469548,0.23124768086210987,-0.7216869543518143
"cool cat, juliette armanet",0.894583633541536,1.5281455897815184,-0.9413347786145072,-1.097151942680016,-0.9064032921638843,-1.7522621194362638,-0.24215559820858526,0.8270846607904744,0.24416835598730818,-0.7242683981213786,0.6940450228625018,0.23124768086210987,-0.2000513623344506
"sous la pluie, juliette armanet",0.4023546274648231,1.0071363329565501,-2.305385622486406,0.030566770187291505,-0.387802295019091,-1.7522621194362638,-0.3742796565306422,2.402827854531961,-0.3764721360423568,-0.3524912006632681,-1.3589398264747976,0.23124768086210987,-0.48420906537084246
"alexandre, juliette armanet",0.44250518160551267,0.6875839887705691,-2.466508406728993,0.5944261266209453,-0.8708754119913881,0.570690873761352,-0.34785484486623086,2.3921327649816795,-0.41727105134652037,-0.8635294219183967,-0.7290920474548106,0.23124768086210987,-0.9623372578802418
"manque d'amour, juliette armanet",0.5440007461667341,1.3753162077795276,-1.0511912224162707,-1.3790816208968428,0.05019813815227781,0.570690873761352,-0.15344373047806126,2.067715048623138,-0.41630929695496793,-0.7441628300923812,-1.4546129068322642,0.23124768086210987,-0.5990278118848295
"corail, julien doré",-0.5034460708711724,2.0561016366974862,-0.7765501129118615,-1.3790816208968428,0.6708755074344659,0.570690873761352,-0.19685592106959432,0.6417031085855934,-0.40293619213768034,-0.451963360518281,0.231625134468081,0.23124768086210987,-0.3127513891328154
"une nuit sur son épaule, véronique sanson",0.2616877905712213,0.36803164458458815,-1.0237271114658297,0.5944261266209453,-0.16164347571208273,0.570690873761352,-0.4913038224730355,1.6113912278111238,-0.4169601959817242,-0.20949997087168723,-1.4665720418769475,0.23124768086210987,-0.3823972185014239
"boule de flipper, christophe",-0.08361396990876921,0.67369040858857,0.03364116012614559,0.030566770187291505,-0.36897782119635064,-1.7522621194362638,-0.42524179331200707,-0.11408321963430508,-0.19657493118848463,-0.7422977270950997,-0.5138276166505112,0.23124768086210987,-0.2101804287823985
"l'indien, juliette armanet",0.26438081554407344,1.4169969483255258,-0.5156410588826728,-1.3790816208968428,0.450284490244043,0.570690873761352,-0.34407987177131494,-0.3600702792907816,-0.4006497755265035,0.3002948483852534,-0.8925335597321491,0.23124768086210987,-0.3101794673389852
"a la folie, juliette armanet",-0.6806960781751933,1.1182849744125427,-0.27761876397885127,0.030566770187291505,1.0473649838892745,0.570690873761352,-0.5592533381815219,-0.5989272792470703,-0.24278973503142096,-0.6484208762319313,-1.3669125831712532,0.23124768086210987,0.007662480160213385
"l'amour en solitaire, juliette armanet",0.1948867815043945,1.8338043537855002,-0.44698078150657045,0.030566770187291505,0.640120029076186,-1.7522621194362638,-0.41580436057471726,0.2602449146255503,-0.4172442954074534,0.4681541181405877,-0.21484924053342871,0.23124768086210987,-0.7215396636763967
"no harm is done (feat. tunji ige), christine and the queens",-1.4898626466412186,-0.5906253879733537,-1.1885117771684754,-1.097151942680016,-0.07971724456804356,-1.7522621194362638,0.7808621105136271,0.5418822727829654,-0.4060496105018361,-0.5968196933071435,-1.044015936964804,3.223661700376269,-0.32610952038799507
"here, christine and the queens",-0.7871230261282582,-0.04877576087538634,-0.8269009829876699,1.158285483054599,0.33389091266399995,-1.7522621194362638,-0.42146682021709114,0.8841251383919758,-0.4150250118797537,0.03918042876584488,-1.522381338752136,0.23124768086210987,0.31892166747344136
"science fiction, christine and the queens",-0.08375386730995596,2.584057683613455,-0.0212870617747363,1.7221448394882528,0.0414487348262155,-1.7522621194362638,-0.3082176273696138,0.10338360122142047,-0.41639686184645974,-0.6086320122899262,1.0129552907207233,0.23124768086210987,-0.22428634346662132
"wandering lovers, christine and the queens",1.8020980750420745,-0.09740329151238344,0.2670861032048936,0.5944261266209453,0.08042334964231196,0.570690873761352,-0.18930597487976253,-0.8056990105525142,-0.3196522508965151,-0.7000220591567192,-0.24275388897102312,0.23124768086210987,-0.45279083129907555
"ugly-pretty, christine and the queens",-0.08490802086974934,1.7782300330575027,-0.23642259755319037,1.7221448394882528,-0.5863872371772971,-1.7522621194362638,-0.32709249284419323,-0.9340400851558933,0.2928155179272411,-0.6658285042065586,0.8535001567916126,0.23124768086210987,-0.37846569047296985
"the loving cup, christine and the queens",0.08975388451231026,1.938006205150494,0.13892025210283537,0.8763558048377722,0.4335810838942872,-1.7522621194362638,0.32597785257625966,0.6666583175362509,-0.41343424968431786,-0.3773592406270213,0.5585081590227576,0.23124768086210987,-0.20474200384390298
"starshipper, christine and the queens",2.0121190485741676,-0.4516895861533624,-0.6392295581596571,0.030566770187291505,-0.17330934681349947,-1.7522621194362638,-0.24215559820858526,-0.5882321896967887,-0.12700948961438047,-0.45818037050921934,-1.793455066431624,0.23124768086210987,0.7154168356456317
"safe and holy, christine and the queens",-0.22683393437403432,0.6111692977695736,-0.6438069099847306,1.7221448394882528,0.3604042560763108,-1.7522621194362638,-0.4327917395018389,-0.659532786698666,-0.4173055908314977,-0.5452185103823555,-1.5462996088415026,0.23124768086210987,0.09596890509903469
"nuit 17 à 52, christine and the queens",1.804056638658693,-0.26412625369637277,-1.23428529541921,0.5944261266209453,-0.5723351651687724,0.570690873761352,-0.33841741212894105,-0.2032089658866517,-0.36343469664245476,-0.39601027059983623,-2.0597451400932387,0.23124768086210987,0.26443544762088916
"chaleur humaine, christine and the queens",0.12231500463860122,1.1182849744125427,-1.2388626472442839,-1.3790816208968428,-0.4328749788200188,0.570690873761352,-0.10814405333907032,0.15685904897282824,-0.39704988554294846,-0.5763035603370471,-1.1357026389740428,0.23124768086210987,-0.013071514917800854
"narcissus is back, christine and the queens",-0.15265333739458944,1.653187811419511,0.35863313970636346,-0.8152222644631891,0.5502397949084532,0.570690873761352,-0.4365667125967548,0.32798048177733374,-0.4160952494424322,-0.4084442905817129,-0.7689558309370882,0.23124768086210987,-0.3410651889688578
"doesn't matter, christine and the queens",0.5063333708971139,1.7782300330575027,-0.2181131902528964,0.8763558048377722,0.7578392738268445,0.570690873761352,-0.15155624393060338,-1.044556010508803,-0.4167422566962333,-0.9437288508015007,1.5112525842491937,0.23124768086210987,0.2830620530352364
"intranquillité, christine and the queens",0.05432486766168405,1.34752904741553,0.1755390667034238,-1.097151942680016,0.2023847293389399,-1.7522621194362638,-0.4573290646187923,-0.9700468866418414,-0.4041037240242387,-0.9082918938531522,0.004401568619098151,0.23124768086210987,-0.5153100579878638
"saint claude (version française), christine and the queens",-0.8223421968771039,0.006798559852610358,-0.8040142238623025,0.8763558048377722,-0.6176729824038231,0.570690873761352,-0.09304416095940675,0.1390338997223589,-0.31770636441891775,-0.5700865503461088,-1.6858228510294744,0.23124768086210987,0.00714129777027423
"it, christine and the queens",2.010720074562295,0.22909584276459638,-0.2181131902528964,-1.3790816208968428,0.4007045380630223,0.570690873761352,0.1126918727135105,0.03564803406963704,-0.41737466980145244,-0.6757757201920599,0.30736632308440864,0.23124768086210987,-0.23526516381120918
"paradis perdus, christine and the queens",2.012363869026243,0.24298942294659556,-1.2159758881189164,1.7221448394882528,-0.5853267034408043,-1.7522621194362638,-0.04208202417804191,0.37432586982855376,-0.21797968244205515,-0.6136056202826768,-0.4061954012483617,0.23124768086210987,-0.26414546624501156
"christine, christine and the queens",-0.7838004628500653,2.3548136106104693,-1.174779721693255,0.5944261266209453,-0.29951286145609707,0.570690873761352,-0.11946897262381811,-0.24242429423768422,-0.281220992963968,-0.6266613412636473,-0.4938957249093724,0.23124768086210987,-0.04808137545936588
"i disappear in your arms - bonus, christine and the queens",-0.08557253352538813,1.9588465754234927,-0.25015465302841033,0.5944261266209453,0.6003500139577203,0.570690873761352,-0.32897997939165124,-0.9194234627705083,-0.29095042535195464,-0.7031305641521883,-0.8207787494640488,0.23124768086210987,-0.02887693739530351
"tilted, christine and the queens",-0.7847097959577811,2.340920030428469,-1.1885117771684754,0.5944261266209453,-0.18232388357368523,0.570690873761352,0.1296792516406322,-0.07843292113336643,-0.4046874899675179,-0.5390015003914173,-0.35437248272140065,0.23124768086210987,-0.0643173399111661
"on ne meurt pas d'amour, clara luciani",0.40434816543173846,1.097444604139544,0.8896059514148874,-1.3790816208968428,0.7795802154249386,0.570690873761352,-0.4894163359255776,-1.0206703105131743,-0.3395975872918876,-0.5327844904004789,-0.17897183539937925,0.23124768086210987,-0.3067124714406943
"so naïve, villagers",-0.8339886555259275,-0.3683281050613674,-2.3145403261365534,-0.8152222644631891,-1.9913293045956286,0.570690873761352,-0.16476864976280906,2.3636125261809284,2.1122193744807345,-0.6229311352690843,-0.860642532946327,0.23124768086210987,0.6780956445052061
"courage, villagers",-0.6098730188242378,1.4239437384165246,-1.4723075903230316,-1.3790816208968428,-0.6995992135478623,0.570690873761352,-0.3648422237933524,1.657736615862344,0.2538977883752948,0.24434175846680883,-1.095838855491765,0.23124768086210987,0.549386254294145
"darling arithmetic, villagers",-0.8572116241229816,-0.30580699424237107,-1.8613824954542781,-1.3790816208968428,-1.0975644981666428,0.570690873761352,-0.3252050062967354,2.224576362027268,1.7327715113492572,-0.6117405172853954,-1.386844474912392,-8.745994377680368,-0.1915991435758721
"little bigot, villagers",-0.7846748216074847,0.5000206563135803,-0.7948595202121554,1.158285483054599,-0.341403944047548,-1.7522621194362638,-0.5403784727069424,2.1211904963745463,2.1414076716446946,-0.8417698869501126,-0.7569966958924049,0.23124768086210987,-0.11243607056489642
"no one to blame, villagers",-0.2696075647869816,0.5000206563135803,-1.966661587430968,-1.3790816208968428,-0.8629214089676946,0.570690873761352,0.15987903639995946,2.424218033632524,0.4290275713590534,-0.6303915472582102,-1.8412916066103573,0.23124768086210987,-0.27105679793768295
"hot scary summer, villagers",-0.26659977066145957,0.7153711491345675,-1.193089128993549,-1.3790816208968428,0.04542573633806175,0.570690873761352,-0.3893795489103059,2.0035445113214485,-0.4107683852100096,2.9736091444887225,-1.5941361490202357,0.23124768086210987,0.23939603279989932
